from,to,region
2556900,2557999,г. Йошкар - Ола|Республика Марий Эл
2558000,2558999,г. Йошкар-Ола|Республика Марий Эл
2559000,2559999,г. Йошкар - Ола|Республика Марий Эл
2560000,2561399,г. Йошкар-Ола|Республика Марий Эл
2561400,2561999,г. Йошкар - Ола|Республика Марий Эл
2562000,2564599,г. Йошкар-Ола|Республика Марий Эл
2564600,2565599,г. Йошкар - Ола|Республика Марий Эл
2565600,2567599,г. Йошкар-Ола|Республика Марий Эл
2567600,2568899,г. Йошкар - Ола|Республика Марий Эл
2568900,2569999,г. Йошкар-Ола|Республика Марий Эл
2570000,2571299,г. Йошкар - Ола|Республика Марий Эл
2571300,2571823,р-н Медведевский|Республика Марий Эл
2571824,2571999,г. Йошкар - Ола|Республика Марий Эл
2572000,2572022,р-н Медведевский|Республика Марий Эл
2572023,2573299,г. Йошкар - Ола|Республика Марий Эл
2573300,2573683,р-н Медведевский|Республика Марий Эл
2573684,2573899,г. Йошкар - Ола|Республика Марий Эл
2573900,2573955,р-н Медведевский|Республика Марий Эл
2573956,2573999,г. Йошкар - Ола|Республика Марий Эл
2574000,2574391,р-н Медведевский|Республика Марий Эл
2574392,2574399,г. Йошкар - Ола|Республика Марий Эл
2574400,2574559,р-н Медведевский|Республика Марий Эл
2574560,2574599,г. Йошкар - Ола|Республика Марий Эл
2574600,2574987,р-н Медведевский|Республика Марий Эл
2574988,2575399,г. Йошкар - Ола|Республика Марий Эл
2575400,2575847,р-н Медведевский|Республика Марий Эл
2575848,2576099,г. Йошкар - Ола|Республика Марий Эл
2576100,2576195,р-н Медведевский|Республика Марий Эл
2576196,2576199,г. Йошкар - Ола|Республика Марий Эл
2576200,2576363,р-н Медведевский|Республика Марий Эл
2576364,2576399,г. Йошкар - Ола|Республика Марий Эл
2576400,2576599,р-н Медведевский|Республика Марий Эл
2576600,2576699,г. Йошкар - Ола|Республика Марий Эл
2576700,2576791,р-н Медведевский|Республика Марий Эл
2576792,2576899,г. Йошкар - Ола|Республика Марий Эл
2576900,2576971,р-н Медведевский|Республика Марий Эл
2576972,2577099,г. Йошкар - Ола|Республика Марий Эл
2577100,2577227,р-н Медведевский|Республика Марий Эл
2577228,2577299,г. Йошкар - Ола|Республика Марий Эл
2577300,2577453,р-н Медведевский|Республика Марий Эл
2577454,2577999,г. Йошкар - Ола|Республика Марий Эл
2578000,2578655,р-н Медведевский|Республика Марий Эл
2578656,2578699,г. Йошкар - Ола|Республика Марий Эл
2578700,2578723,р-н Медведевский|Республика Марий Эл
2578724,2578799,г. Йошкар - Ола|Республика Марий Эл
2578800,2578999,р-н Медведевский|Республика Марий Эл
2579000,2579199,г. Йошкар - Ола|Республика Марий Эл
2579200,2579799,р-н Медведевский|Республика Марий Эл
2579800,2579999,г. Йошкар - Ола|Республика Марий Эл
2580000,2586399,р-н Медведевский|Республика Марий Эл
2586400,2587099,г. Йошкар - Ола|Республика Марий Эл
2587100,2587299,р-н Медведевский|Республика Марий Эл
2587300,2588999,г. Йошкар - Ола|Республика Марий Эл
2589000,2589499,р-н Медведевский|Республика Марий Эл
2589500,2589999,г. Йошкар - Ола|Республика Марий Эл
2590000,2599999,г. Йошкар-Ола|Республика Марий Эл
2600000,2600499,г. Йошкар-Ола|Республика Марий Эл
2600500,2609999,Республика Марий Эл
2610000,2619999,г. Йошкар-Ола|Республика Марий Эл
2620000,2620999,г. Йошкар-Ола|Республика Марий Эл
2621000,2629999,г. Йошкар-Ола|Республика Марий Эл
2630000,2649999,г. Йошкар-Ола|Республика Марий Эл
2650000,2662999,г. Йошкар-Ола|Республика Марий Эл
2663000,2664999,г. Йошкар-Ола|Республика Марий Эл
2665000,2679999,г. Йошкар-Ола|Республика Марий Эл
2680000,2682199,г. Йошкар-Ола|Республика Марий Эл
2682200,2682399,г. Йошкар-Ола|Республика Марий Эл
2682400,2689199,г. Йошкар-Ола|Республика Марий Эл
2689200,2689299,г. Йошкар - Ола|Республика Марий Эл
2689300,2690299,г. Йошкар-Ола|Республика Марий Эл
2690300,2691599,г. Йошкар - Ола|Республика Марий Эл
2691600,2692799,г. Йошкар-Ола|Республика Марий Эл
2692800,2692999,г. Йошкар - Ола|Республика Марий Эл
2693000,2693599,г. Йошкар-Ола|Республика Марий Эл
2693600,2693999,г. Йошкар - Ола|Республика Марий Эл
2694000,2694299,г. Йошкар-Ола|Республика Марий Эл
2694300,2695999,г. Йошкар - Ола|Республика Марий Эл
2696000,2696099,г. Йошкар-Ола|Республика Марий Эл
2696100,2696799,г. Йошкар - Ола|Республика Марий Эл
2696800,2697099,г. Йошкар-Ола|Республика Марий Эл
2697100,2699999,г. Йошкар - Ола|Республика Марий Эл
2700000,2719999,г. Йошкар-Ола|Республика Марий Эл
2720000,2735099,г. Йошкар-Ола|Республика Марий Эл
2735100,2735699,г. Йошкар - Ола|Республика Марий Эл
2735700,2738599,г. Йошкар-Ола|Республика Марий Эл
2738600,2740699,г. Йошкар - Ола|Республика Марий Эл
2740700,2742299,г. Йошкар-Ола|Республика Марий Эл
2742300,2749260,г. Йошкар - Ола|Республика Марий Эл
2749261,2749270,г. Йошкар-Ола|Республика Марий Эл
2749271,2749999,г. Йошкар-Ола|Республика Марий Эл
2750000,2799999,г. Йошкар-Ола|Республика Марий Эл
2900000,2999999,г. Йошкар-Ола|Республика Марий Эл
3140000,3149999,р-н Волжский|Республика Марий Эл
3151000,3152499,р-н Волжский|Республика Марий Эл
3153000,3153599,р-н Волжский|Республика Марий Эл
3154300,3154899,р-н Волжский|Республика Марий Эл
3156100,3156999,р-н Волжский|Республика Марий Эл
3157700,3157799,р-н Волжский|Республика Марий Эл
3158100,3158599,р-н Волжский|Республика Марий Эл
3160000,3169999,р-н Волжский|Республика Марий Эл
3262000,3265499,р-н Горномарийский|Республика Марий Эл
3266000,3267699,р-н Горномарийский|Республика Марий Эл
3270000,3278099,г. Козьмодемьянск|Республика Марий Эл
3278800,3278899,г. Козьмодемьянск|Республика Марий Эл
3279800,3279999,г. Козьмодемьянск|Республика Марий Эл
3290000,3290999,г. Козьмодемьянск|Республика Марий Эл
3291300,3291399,г. Козьмодемьянск|Республика Марий Эл
3291800,3291899,г. Козьмодемьянск|Республика Марий Эл
3292100,3292599,г. Козьмодемьянск|Республика Марий Эл
3293500,3293599,г. Козьмодемьянск|Республика Марий Эл
3295100,3295799,г. Козьмодемьянск|Республика Марий Эл
3297100,3297799,г. Козьмодемьянск|Республика Марий Эл
3391000,3391499,р-н Сернурский|Республика Марий Эл
3391510,3391579,р-н Сернурский|Республика Марий Эл
3391600,3391799,р-н Сернурский|Республика Марий Эл
3392000,3392823,р-н Сернурский|Республика Марий Эл
3393100,3393199,р-н Сернурский|Республика Марий Эл
3394100,3394399,р-н Сернурский|Республика Марий Эл
3395000,3395199,р-н Сернурский|Республика Марий Эл
3395210,3395399,р-н Сернурский|Республика Марий Эл
3395410,3395479,р-н Сернурский|Республика Марий Эл
3395500,3395799,р-н Сернурский|Республика Марий Эл
3396000,3396499,р-н Сернурский|Республика Марий Эл
3397000,3399191,р-н Сернурский|Республика Марий Эл
3399200,3399299,р-н Сернурский|Республика Марий Эл
3399400,3399499,р-н Сернурский|Республика Марий Эл
3399500,3399549,р-н Сернурский|Республика Марий Эл
3491200,3491499,р-н Мари-Турекский|Республика Марий Эл
3491510,3491537,р-н Мари-Турекский|Республика Марий Эл
3491710,3491769,р-н Мари-Турекский|Республика Марий Эл
3492110,3492159,р-н Мари-Турекский|Республика Марий Эл
3492210,3492259,р-н Мари-Турекский|Республика Марий Эл
3492300,3492399,р-н Мари-Турекский|Республика Марий Эл
3492410,3492469,р-н Мари-Турекский|Республика Марий Эл
3492500,3492669,р-н Мари-Турекский|Республика Марий Эл
3492710,3492773,р-н Мари-Турекский|Республика Марий Эл
3492810,3492873,р-н Мари-Турекский|Республика Марий Эл
3493000,3493999,р-н Мари-Турекский|Республика Марий Эл
3494100,3494699,р-н Мари-Турекский|Республика Марий Эл
3495000,3495223,р-н Мари-Турекский|Республика Марий Эл
3495308,3495323,р-н Мари-Турекский|Республика Марий Эл
3495368,3495375,р-н Мари-Турекский|Республика Марий Эл
3495400,3495899,р-н Мари-Турекский|Республика Марий Эл
3495910,3495969,р-н Мари-Турекский|Республика Марий Эл
3496000,3496459,р-н Мари-Турекский|Республика Марий Эл
3496500,3496549,р-н Мари-Турекский|Республика Марий Эл
3496600,3496899,р-н Мари-Турекский|Республика Марий Эл
3497000,3497191,р-н Мари-Турекский|Республика Марий Эл
3497295,3497298,р-н Мари-Турекский|Республика Марий Эл
3591000,3591999,р-н Моркинский|Республика Марий Эл
3592010,3592053,р-н Моркинский|Республика Марий Эл
3592100,3592299,р-н Моркинский|Республика Марий Эл
3592310,3592329,р-н Моркинский|Республика Марий Эл
3592400,3592799,р-н Моркинский|Республика Марий Эл
3593100,3593399,р-н Моркинский|Республика Марий Эл
3593410,3593459,р-н Моркинский|Республика Марий Эл
3593500,3593599,р-н Моркинский|Республика Марий Эл
3593610,3593629,р-н Моркинский|Республика Марий Эл
3593700,3593799,р-н Моркинский|Республика Марий Эл
3594000,3594055,р-н Моркинский|Республика Марий Эл
3594100,3594159,р-н Моркинский|Республика Марий Эл
3594200,3594699,р-н Моркинский|Республика Марий Эл
3594710,3594759,р-н Моркинский|Республика Марий Эл
3595100,3595399,р-н Моркинский|Республика Марий Эл
3595410,3595429,р-н Моркинский|Республика Марий Эл
3595510,3595529,р-н Моркинский|Республика Марий Эл
3595600,3595699,р-н Моркинский|Республика Марий Эл
3596100,3596399,р-н Моркинский|Республика Марий Эл
3597000,3597999,р-н Моркинский|Республика Марий Эл
3599100,3599483,р-н Моркинский|Республика Марий Эл
3599900,3599999,р-н Моркинский|Республика Марий Эл
3691100,3692899,р-н Новоторъяльский|Республика Марий Эл
3693210,3693259,р-н Новоторъяльский|Республика Марий Эл
3693300,3693399,р-н Новоторъяльский|Республика Марий Эл
3693410,3693459,р-н Новоторъяльский|Республика Марий Эл
3693510,3693559,р-н Новоторъяльский|Республика Марий Эл
3693600,3693699,р-н Новоторъяльский|Республика Марий Эл
3693710,3693759,р-н Новоторъяльский|Республика Марий Эл
3694100,3694299,р-н Новоторъяльский|Республика Марий Эл
3694310,3694359,р-н Новоторъяльский|Республика Марий Эл
3694400,3694527,р-н Новоторъяльский|Республика Марий Эл
3694600,3694627,р-н Новоторъяльский|Республика Марий Эл
3694700,3694799,р-н Новоторъяльский|Республика Марий Эл
3695100,3695523,р-н Новоторъяльский|Республика Марий Эл
3695600,3695616,р-н Новоторъяльский|Республика Марий Эл
3696100,3696259,р-н Новоторъяльский|Республика Марий Эл
3697400,3697499,р-н Новоторъяльский|Республика Марий Эл
3697510,3697559,р-н Новоторъяльский|Республика Марий Эл
3698300,3698399,р-н Новоторъяльский|Республика Марий Эл
3791000,3792891,р-н Куженерский|Республика Марий Эл
3793100,3793311,р-н Куженерский|Республика Марий Эл
3793400,3793499,р-н Куженерский|Республика Марий Эл
3793510,3793559,р-н Куженерский|Республика Марий Эл
3793600,3793699,р-н Куженерский|Республика Марий Эл
3793710,3793759,р-н Куженерский|Республика Марий Эл
3794100,3794199,р-н Куженерский|Республика Марий Эл
3794210,3794259,р-н Куженерский|Республика Марий Эл
3794300,3794699,р-н Куженерский|Республика Марий Эл
3794710,3794759,р-н Куженерский|Республика Марий Эл
3795110,3795159,р-н Куженерский|Республика Марий Эл
3795200,3795499,р-н Куженерский|Республика Марий Эл
3795610,3795659,р-н Куженерский|Республика Марий Эл
3795700,3795709,р-н Куженерский|Республика Марий Эл
3795760,3795799,р-н Куженерский|Республика Марий Эл
3796210,3796259,р-н Куженерский|Республика Марий Эл
3796300,3796399,р-н Куженерский|Республика Марий Эл
3891000,3892799,р-н Советский|Республика Марий Эл
3893100,3895199,р-н Советский|Республика Марий Эл
3895500,3897799,р-н Советский|Республика Марий Эл
3898000,3898399,р-н Советский|Республика Марий Эл
3898900,3898999,р-н Советский|Республика Марий Эл
3899300,3899599,р-н Советский|Республика Марий Эл
3941000,3941999,р-н Параньгинский|Республика Марий Эл
3942300,3942399,р-н Параньгинский|Республика Марий Эл
3943100,3943699,р-н Параньгинский|Республика Марий Эл
3944100,3944227,р-н Параньгинский|Республика Марий Эл
3944300,3944399,р-н Параньгинский|Республика Марий Эл
3944500,3944599,р-н Параньгинский|Республика Марий Эл
3944610,3944659,р-н Параньгинский|Республика Марий Эл
3945100,3945199,р-н Параньгинский|Республика Марий Эл
3945210,3945259,р-н Параньгинский|Республика Марий Эл
3945300,3945399,р-н Параньгинский|Республика Марий Эл
3945500,3945699,р-н Параньгинский|Республика Марий Эл
3946100,3946163,р-н Параньгинский|Республика Марий Эл
3946210,3946259,р-н Параньгинский|Республика Марий Эл
3946300,3946399,р-н Параньгинский|Республика Марий Эл
3946510,3946559,р-н Параньгинский|Республика Марий Эл
3946700,3946763,р-н Параньгинский|Республика Марий Эл
3947100,3947387,р-н Параньгинский|Республика Марий Эл
3947400,3947406,р-н Параньгинский|Республика Марий Эл
4122400,4122499,р-н Оршанский|Республика Марий Эл
4123100,4123799,р-н Оршанский|Республика Марий Эл
4123900,4124699,р-н Оршанский|Республика Марий Эл
4124800,4124999,р-н Оршанский|Республика Марий Эл
4126100,4126199,р-н Оршанский|Республика Марий Эл
4126300,4126499,р-н Оршанский|Республика Марий Эл
4126510,4126559,р-н Оршанский|Республика Марий Эл
4126600,4126699,р-н Оршанский|Республика Марий Эл
4126801,4126815,р-н Оршанский|Республика Марий Эл
4127100,4127199,р-н Оршанский|Республика Марий Эл
4127300,4127699,р-н Оршанский|Республика Марий Эл
4127710,4127759,р-н Оршанский|Республика Марий Эл
4128100,4128199,р-н Оршанский|Республика Марий Эл
4128300,4128459,р-н Оршанский|Республика Марий Эл
4128500,4128599,р-н Оршанский|Республика Марий Эл
4128610,4128659,р-н Оршанский|Республика Марий Эл
4321000,4321699,р-н Килемарский|Республика Марий Эл
4321800,4321999,р-н Килемарский|Республика Марий Эл
4323100,4323199,р-н Килемарский|Республика Марий Эл
4323310,4323373,р-н Килемарский|Республика Марий Эл
4323400,4323499,р-н Килемарский|Республика Марий Эл
4323510,4323559,р-н Килемарский|Республика Марий Эл
4323600,4323699,р-н Килемарский|Республика Марий Эл
4323710,4323773,р-н Килемарский|Республика Марий Эл
4323800,4323959,р-н Килемарский|Республика Марий Эл
4324100,4324199,р-н Килемарский|Республика Марий Эл
4324300,4324615,р-н Килемарский|Республика Марий Эл
4325200,4325391,р-н Килемарский|Республика Марий Эл
4325401,4325423,р-н Килемарский|Республика Марий Эл
4326200,4326249,р-н Килемарский|Республика Марий Эл
4431410,4431459,р-н Юринский|Республика Марий Эл
4431500,4431595,р-н Юринский|Республика Марий Эл
4432000,4432799,р-н Юринский|Республика Марий Эл
4433000,4433610,р-н Юринский|Республика Марий Эл
4434100,4434299,р-н Юринский|Республика Марий Эл
4435100,4435299,р-н Юринский|Республика Марий Эл
4436200,4436249,р-н Юринский|Республика Марий Эл
4561000,4561099,р-н Звениговский|Республика Марий Эл
4561500,4561699,р-н Звениговский|Республика Марий Эл
4563064,4566799,р-н Звениговский|Республика Марий Эл
4567300,4567699,р-н Звениговский|Республика Марий Эл
4568000,4568699,р-н Звениговский|Республика Марий Эл
4569000,4574999,р-н Звениговский|Республика Марий Эл
